"reefName","x","y","area","cotsPerTowMeanImput","cotsPerTowMedianImput","cotsPerTowMaxImput"
"U/N Reef (12-024)",143.48176575,-12.38488674,6288196.352,0.229192763566971,0.0723124966025352,0.46921980381012
"U/N Reef (12-025)",143.2840271,-12.43306541,219929.3276,0.238586708903313,0.123076364398003,0.931595742702484
"Kemp Rocks Reef (12-026)",143.36100769,-12.43950653,280906.0964,0.22401250898838,0.106070943176746,0.352692246437073
"Quoin Reef (12-027)",143.49861145,-12.4230938,31250694.17,0.24702380952381,0.0714285714285714,1
"Eel Reef (12-027a)",143.47608948,-12.473526,144050867.8,0.197843074798584,0.0843078270554543,0.536393165588379
"Dolphin Reef (12-096)",143.52960205,-12.55867386,2142463.371,0.241880342364311,0.0489109009504318,1.29650855064392
"U/N Reef (12-097)",143.78552246,-12.57677174,1051166.826,0.150046303868294,0.0674499347805977,0.239347755908966
"Second Small Reef (12-098)",143.79449463,-12.58212376,1441899.118,0,0,0
"Southern Small Detached Reef (12-099)",143.86631775,-12.58349609,3365322.285,0.0912882387638092,0.033544510602951,0.377316653728485
"U/N Reef (12-100)",143.71421814,-12.61429596,342934752.5,0.211412951350212,0.0370732881128788,0.46779727935791
"U/N Reef (12-101)",143.81077576,-12.59930325,5278751.37,0.130017504096031,0.0147789902985096,0.200967758893967
"U/N Reef (12-044)",143.78450012,-12.17187595,33020.32037,0.298389434814453,0.0709661617875099,4.02417945861816
"U/N Reef (12-045)",143.78967285,-12.15825176,628432.5434,0.118132032454014,0.0527077428996563,0.137802749872208
"U/N Reef (12-046)",143.80516052,-12.17167664,558104.0774,0.102263644337654,0.0411438532173634,0.0144904218614101
"U/N Reef (12-047)",143.79078674,-12.19427586,200281.3075,0.115104734897614,0.0342289321124554,0.101225718855858
"U/N Reef (12-048)",143.78059387,-12.19409657,803799.8607,0.0959712564945221,0.0204132087528706,0.0704222023487091
"U/N Reef (12-049)",143.81027222,-12.20488834,851966.665,0.404944866895676,0.0289090853184462,4.25717878341675
"U/N Reef (12-050)",143.82194519,-12.2100687,84817.66684,0.126327365636826,0.0504235103726387,0.0752251073718071
"U/N Reef (12-051)",143.79431152,-12.20841408,697483.0633,0.109809756278992,0.0310363136231899,0.118051782250404
"William Reef (East) (12-052a)",143.85296631,-12.22222042,78419.41184,0.0850714296102524,0.0411403104662895,0.0125131495296955
"William Reef (West) (12-052b)",143.84992981,-12.22099686,59198.68822,0.102294184267521,0.043453760445118,0.120573297142982
"Henry Reef (12-053)",143.81919861,-12.22263622,181764.7748,0.109959207475185,0.0416547767817974,0.069877952337265
"Lloyds Reef (12-054)",143.8742218,-12.24046326,42754.05499,0.0911875069141388,0.0398287400603294,0.0741161853075027
"U/N Reef (12-055a)",143.89958191,-12.24290276,94448.53021,0.276803612709045,0.0416025221347809,4.46957778930664
"U/N Reef (12-055b)",143.89024353,-12.24686527,62736.25402,0.10786534845829,0.0411824285984039,0.176526576280594
"Mantis Reef (12-056)",143.89825439,-12.28798294,28077242.72,0,0,0
"U/N Reef (12-057)",143.64306641,-12.31495285,16669240.32,0.209565028548241,0.0622954182326794,0.544606685638428
"Ferguson Reef (12-058)",143.82704163,-12.34038258,7151373.103,0.0885257348418236,0.0207034256309271,0.0643962621688843
"U/N Reef (12-059)",143.79122925,-12.3640871,6653553.114,0.0990303084254265,0.0346002727746964,0.0574091374874115
"U/N Reef (12-060)",143.61051941,-12.3814621,21926732.51,0.233845502138138,0.0507376790046692,0.499840676784515
"Lagoon Reef (12-061)",143.75706482,-12.38443565,17466048.29,0.0010989010989011,0,0.0153846153846154
"U/N Reef (12-062)",143.74711609,-12.41181946,3735273.692,0.128850370645523,0.0401449352502823,0.276930898427963
"U/N Reef (12-063)",143.76644897,-12.41186237,701323.0322,0.0817064270377159,0.0214196164160967,0.0791736915707588
"U/N Reef (12-064)",143.63339233,-12.40263271,431764.1116,0.296473652124405,0.0626099929213524,0.486473858356476
"U/N Reef (12-065)",143.56796265,-12.42260838,75881.39443,0.19093744456768,0.0633268356323242,0.66093897819519
"U/N Reef (12-066)",143.63214111,-12.41675472,3924941.846,0.192220419645309,0.0313144251704216,0.402011662721634
"Northern Small Detached Reef (12-067)",143.84637451,-12.41513443,151942.3493,0.0956364497542381,0.0498550236225128,0.082874983549118
"U/N Reef (12-068)",143.75128174,-12.43705273,4350608.724,0.108872301876545,0.0411373786628246,0.278566420078278
"U/N Reef (12-069)",143.76272583,-12.4656105,5201813.892,0.0994302481412888,0.0172737501561642,0.10813445597887
"U/N Reef (12-070)",143.75871277,-12.483531,294316.2224,0.118638306856155,0.0395382381975651,0.23628631234169
"U/N Reef (12-071)",143.77137756,-12.48882198,2603146.179,0.00757575757575758,0,0.0454545454545455
"Middle Reef (12-072)",143.39012146,-12.51870823,1118584.563,0.191461488604546,0.125156790018082,0.36606240272522
"Pigeon Reef (12-073)",143.29045105,-12.5129776,443423.7429,0.311910003423691,0.120560206472874,0.710132539272308
"U/N Reef (12-075)",143.32258606,-12.55555058,4746944.172,0.325239837169647,0.110605373978615,0.684096336364746
"Rocky Island Reef (12-076)",143.39006042,-12.58631897,3654316.664,0.297203719615936,0.100406892597675,0.721644282341003
"U/N Reef (12-077)",143.43490601,-12.6125288,845922.3897,0.264468014240265,0.103075310587883,0.954132854938507
"Restoration Island Reef (12-078)",143.44673157,-12.62329578,842272.5432,0.273145586252213,0.0829670056700706,1.04421746730804
"U/N Reef (12-080)",143.4180603,-12.64875221,2801536.975,0.278533279895782,0.0780203342437744,0.719288527965546
"Edward Shoal (12-081)",143.4499054,-12.65841198,268837.832,0.285200744867325,0.0742352306842804,0.721588253974915
"U/N Reef (12-082)",143.42227173,-12.66237068,116651.6144,0.24908509850502,0.112181589007378,0.669696927070618
"U/N Reef (12-083)",143.39558411,-12.71177101,311368.9745,0.253187119960785,0.101130336523056,1.00555658340454
"Lloyd Island Reef (12-084)",143.39788818,-12.75452995,2052523.924,0.250092506408691,0.0711325407028198,1.00051617622375
"Hazelgrove Reefs (12-085)",143.48176575,-12.75479412,845184.6937,0.238258600234985,0.0548835098743439,1.04006731510162
"May Reef (12-086)",143.46621704,-12.77821445,253793.3369,0.241366744041443,0.0631088614463806,0.992305874824524
"U/N Reef (12-087)",143.36885071,-12.77748299,2717247.694,0.252062946557999,0.0660371407866478,0.820016622543335
"Sunter Reef (12-088)",143.4127655,-12.77997589,296599.1606,0.262269228696823,0.0735605135560036,0.994458317756653
"Exit Reef (12-089)",143.48699951,-12.78309822,714953.5212,0.22171077132225,0.064943440258503,1.20777571201324
"Waight Bank (12-091)",143.44172668,-12.81111717,412003.2399,0.250302076339722,0.11051432043314,0.987915277481079
"U/N Reef (12-092)",143.77087402,-12.51905155,407439.3995,0.106486618518829,0.0190291907638311,0.164518982172012
"Bunker Reef (12-093)",143.60488892,-12.52017689,17515028.99,0.355215936899185,0.0369681343436241,3.93026995658875
"Long Sandy Reef (12-094)",143.79371643,-12.53452587,7690618.079,0.0978341475129128,0.0174405258148909,0.181160181760788
"U/N Reef (12-095)",143.77828979,-12.56860256,311240.7279,0.136537358164787,0.0406005382537842,0.118432372808456
"Sunk Reef (12-122)",143.64582825,-12.84803772,2165776.682,0.147951766848564,0.0220107771456242,0.624675393104553
"U/N Reef (12-123)",143.79393005,-12.86832905,781907.9758,0.102920532226562,0.0280695706605911,0.272042095661163
"U/N Reef (12-124)",143.59828186,-12.87885857,187175.3705,0.126335248351097,0.0326319076120853,0.253544181585312
"Rocky Island Reef (12-125)",143.55001831,-12.88636208,925148.0937,0.256317585706711,0.0427204854786396,0.865549087524414
"Frederick Patches (12-126)",143.62652588,-12.87858677,3198309.4,0.135471120476723,0.0392493456602097,0.364162385463715
"U/N Reef (12-127)",143.81987,-12.89378929,10433557.12,0.0854005515575409,0.0234028324484825,0.102776251733303
"Chapman Reef (12-129)",143.60002136,-12.88673019,1050654.609,0.128467097878456,0.0216727498918772,0.277364462614059
"U/N Reef (12-130)",143.76846313,-12.9338789,45214445.34,0.136089950799942,0.0332451276481152,0.206058979034424
"U/N Reef (12-131)",143.51725769,-12.92143154,17781474.96,0.17084701359272,0.0432335771620274,0.730565786361694
"Allen Reef (12-132)",143.5383606,-12.92708874,1681267.771,0.170932680368423,0.0318072773516178,0.63213849067688
"U/N Reef (12-133)",143.65361023,-12.92910957,276105.7946,0.127703458070755,0.0343910343945026,0.310285121202469
"U/N Reef (12-134)",143.8240509,-12.93371105,6256987.925,0.105055056512356,0.041128296405077,0.248348474502563
"U/N Reef (12-135)",143.81663513,-12.9485178,303313.9852,0.0950198397040367,0.0321214720606804,0.132117509841919
"Hammond Reef (12-136)",143.54750061,-12.94077492,286807.1453,0.167443186044693,0.042240347713232,0.670890510082245
"U/N Reef (12-137)",143.82859802,-12.96533298,4912152.963,0.0925621464848518,0.0358951017260551,0.233277708292007
"U/N Reef (12-138)",143.55097961,-12.96508121,178452.1336,0.13933452963829,0.0473449006676674,0.240709364414215
"U/N Reef (12-139)",143.69265747,-12.95187187,171001.1218,0.130656361579895,0.0482962094247341,0.275103241205215
"U/N Reef (12-141)",143.8293457,-12.98416328,754629.5434,0.103221535682678,0.0231871083378792,0.147093415260315
"Curd Reef (12-102)",143.54925537,-12.58115005,23373171.25,0.288256625393722,0.032258064516129,2.68
"U/N Reef (12-103)",143.81242371,-12.61740971,235277.6147,0.136198461055756,0.0626392960548401,0.650365948677063
"Log Reef (North) (12-104)",143.83570862,-12.63453674,5150932.67,0.139191389083862,0.0455459207296371,0.549190640449524
"Burke Reef (12-105)",143.56344604,-12.63278866,16203437.34,0.204384818673134,0.0504196994006634,0.732341349124908
"Tannadice Shoal (12-106)",143.52445984,-12.66204357,449298.586,0.355988740921021,0.0607779324054718,4.12936353683472
"Log Reef (South) (12-107)",143.84440613,-12.68454933,11068144.79,0,0,0
"U/N Reef (12-108)",143.81358337,-12.69575787,635976.6014,0.114611968398094,0.084266297519207,0.153156965970993
"U/N Reef (12-109)",143.82250977,-12.69107914,193570.2877,0.129265680909157,0.0809710919857025,0.271047830581665
"U/N Reef (12-110)",143.81051636,-12.70535374,1585400.412,0.105990350246429,0.0364624857902527,0.32304522395134
"First Small Reef (12-111)",143.8079071,-12.72177219,3207852.399,0.111024253070354,0.0132762137800455,0.41222420334816
"Ape Reef (12-112)",143.61979675,-12.69607735,36155397.78,0.171701535582542,0.0200092345476151,0.836669087409973
"U/N Reef (12-113)",143.79234314,-12.74603176,293339.2145,0.132074370980263,0.0464788377285004,0.507202446460724
"U/N Reef (12-114)",143.81338501,-12.75754356,10679516.86,0.107586771249771,0.0309761054813862,0.278411000967026
"Zenith Reef (12-115)",143.61302185,-12.76817226,6926461.36,0.169439718127251,0.0228256247937679,1.02037489414215
"U/N Reef (12-116)",143.80245972,-12.79762459,2606853.445,0.0916611701250076,0.0148712769150734,0.14540633559227
"Bligh Reef (12-118)",143.83557129,-12.83273792,16299080.46,0.0925954356789589,0.0234754905104637,0.0956887677311897
"Wye Reef (12-119)",143.61532593,-12.81010723,3207288.816,0.116099074482918,0.0222856253385544,0.573750138282776
"Lansdown Reef (12-120)",143.54605103,-12.81497765,496344.1338,0.18724013864994,0.0308625958859921,0.90137380361557
"U/N Reef (12-121)",143.74467468,-12.83938408,62075167.95,0.150673285126686,0.0360607169568539,0.347172409296036
"Throne Shoals (13-036)",143.73945618,-13.23858547,39868592.3,0.115562744438648,0.0314763821661472,0.338905096054077
"U/N Reef (13-037)",143.93484497,-13.25001907,347818.7538,0.130661815404892,0.0322949588298798,0.312715142965317
"U/N Reef (13-038)",143.69070435,-13.25749207,465584.3574,0.310919344425201,0.0422138161957264,3.79805183410645
"U/N Reef (13-040)",143.94644165,-13.27411175,4417884.015,0,0,0
"Celebration Reef (13-041)",143.69355774,-13.27611446,9527394.652,0.0272750082522892,0.0185185185185185,0.0833333333333333
"U/N Reef (12-142)",143.72393799,-12.99467945,404602.9654,0.280139744281769,0.0414444617927074,3.86031699180603
"Cat Reef (12-143)",143.84963989,-12.9975729,7571621.72,0.107504032552242,0.0443027876317501,0.251406669616699
"U/N Reef (12-144)",143.53410339,-12.98553848,732336.7983,0.129373863339424,0.0317269526422024,0.229507446289062
"Sherrard Reef (12-145)",143.61448669,-12.98971653,1181678.519,0.109814405441284,0.0240715276449919,0.25982341170311
"U/N Reef (12-146)",143.68843079,-12.99503136,5032155.93,0.122984617948532,0.0251744538545609,0.664549469947815
"U/N Reef (12-148)",143.6544342,-12.97354221,46778.87637,0.124060079455376,0.0411888360977173,0.346610963344574
"U/N Reef (12-149)",143.76841736,-12.50892353,163986.8878,0.104645818471909,0.0498491749167442,0.149140506982803
"U/N Reef (12-150)",143.80715942,-12.16355133,87370.06668,0.130112692713737,0.0938264057040215,0.0585929937660694
"U/N Reef (12-151)",143.8870697,-12.03110409,10286.16401,0.138534158468246,0.107605397701263,0.204420298337936
"U/N Reef (12-152)",143.89718628,-12.03328896,9768.291108,0.125935971736908,0.0972588360309601,0.200636059045792
"U/N Reef (12-038c)",143.92573547,-12.06112289,94423.74425,0.111200354993343,0.101108491420746,0.0516837872564793
"U/N Reef (12-154)",143.93013,-12.04652214,43989.77639,0.0985730588436127,0.0898268148303032,0.0454600714147091
"U/N Reef (13-001)",143.79154968,-13.02382946,18120713.98,0.11212831735611,0.0342539921402931,0.170888423919678
"Derry Reef (13-002)",143.85891724,-13.02247143,1243057.172,0.0842229500412941,0.0426158718764782,0.181660622358322
"Wasp Reef (13-004)",143.53987122,-13.0296793,801161.1538,0.127556756138802,0.027708925306797,0.249555736780167
"Ham Reef (13-005)",143.87171936,-13.03850269,2889653.428,0.0689715892076492,0.0139746069908142,0.0883061140775681
"Osborne Reef (13-006)",143.62623596,-13.04178429,5728451.881,0.0583909490886235,0,0.351351351351351
"U/N Reef (13-007)",143.51351929,-13.03212833,3869445.522,0.120526701211929,0.0359076298773289,0.358350306749344
"MacNamara Patch (13-008)",143.64311218,-13.05144787,53397.77134,0.139493212103844,0.0470557399094105,0.266595870256424
"Wilsen Shoal (13-009)",143.86651611,-13.05327892,105381.1956,0.0960692539811134,0.0491490848362446,0.163352131843567
"U/N Reef (13-010a)",143.8795166,-13.06145287,115930.5218,0.12100425362587,0.0586609579622746,0.108582071959972
"U/N Reef (13-010b)",143.88249207,-13.06604958,95614.74784,0.122781656682491,0.0548726916313171,0.116908624768257
"U/N Reef (13-011)",143.81900024,-13.06639957,5712337.122,0.110618285834789,0.0310182049870491,0.222089111804962
"Stork Reef (13-012)",143.55630493,-13.06491184,1778113.956,0.124845266342163,0.0241760667413473,0.294978588819504
"U/N Reef (13-013)",143.5241394,-13.07648087,418566.6252,0.11734065413475,0.033385694026947,0.245279282331467
"U/N Reef (13-014)",143.69717407,-13.07054424,31659723.05,0.120860755443573,0.0251539628952742,0.664399564266205
"Franklin Reef (13-015)",143.8979187,-13.0757618,1985600.598,0.0887038335204124,0.0214295368641615,0.0486030615866184
"U/N Reef (13-016a)",143.91610718,-13.07932472,170177.3212,0.09293282777071,0.0547033175826073,0.12109549343586
"U/N Reef (13-016b)",143.9216156,-13.08295822,57028.80757,0.137026682496071,0.099161259829998,0.18689888715744
"U/N Reef (13-017a)",143.93818665,-13.07644463,51057.20465,0.150209546089172,0.108642145991325,0.468897312879562
"U/N Reef (13-017b)",143.92900085,-13.07925606,198590.5456,0.0998299196362495,0.0447872206568718,0.15430098772049
"U/N Reef (13-017c)",143.93434143,-13.07928085,181529.8768,0.132817775011063,0.0900135487318039,0.444054812192917
"U/N Reef (13-019)",143.50831604,-13.11062717,6021423.692,0.123172745108604,0.0350639075040817,0.30750584602356
"Sykes Reef (13-020)",143.55810547,-13.10892296,144953.3271,0.132601529359818,0.0509536154568195,0.281711161136627
"Colclough Reef (13-021)",143.72366333,-13.10724926,20801708.71,0.107344530522823,0.0294022411108017,0.598685204982758
"New Reef (13-022)",143.65786743,-13.11120987,22008430.89,0.0978848338127136,0.021781962364912,0.355014830827713
"Dart Shoal (13-023)",143.74864197,-13.13865376,133399.706,0.162884727120399,0.105029292404652,0.270504921674728
"Glennie Reef (13-024)",143.64208984,-13.15210152,653850.5316,0.106023907661438,0.0230831038206816,0.221962571144104
"Waterwitch Reef (13-025)",143.61578369,-13.15098572,298977.7346,0.128304749727249,0.0295336227864027,0.264622360467911
"Gertrude Reef (13-026)",143.6608429,-13.16221333,485912.784,0.112762585282326,0.0265961773693562,0.231441736221313
"Jubilee Reef (13-027)",143.76197815,-13.16965389,2498207.994,0.101124867796898,0.0243579186499119,0.245330214500427
"Tijou Reef (13-028)",143.95910645,-13.15960598,44090094.78,0.0789586380124092,0.0277621224522591,0.0660161450505257
"U/N Reef (13-029)",143.52243042,-13.17112064,4582195.812,0.122090205550194,0.0305198449641466,0.305676519870758
"U/N Reef (13-030)",143.55076599,-13.1765604,5076773.32,0.118995115160942,0.0272272694855928,0.201942294836044
"Night Reef (13-031)",143.57391357,-13.18373013,864906.1428,0.118826821446419,0.0253519434481859,0.2411949634552
"Diamond Reign Reefs (13-032)",143.6945343,-13.20453548,21412837.26,0.115900278091431,0.0312541872262955,0.296439617872238
"U/N Reef (13-033)",143.87649536,-13.19607353,117803692.9,0.138099193572998,0.041715495288372,0.355883061885834
"Binstead Reef (13-034)",143.57070923,-13.21789646,584777.186,0.116815678775311,0.0228699315339327,0.297890663146973
"U/N Reef (13-035)",143.81007385,-13.1864481,2971641.802,0.114958792924881,0.031938161700964,0.160359233617783
"Hedley Reef (17-014)",146.48373413,-17.22857094,39815712.71,0.0364587966442164,0,0.314553990610329
"Jackson Patches (17-015)",146.30291748,-17.27947807,7161935.307,0.152776658535004,0.0247872546315193,5.3778920173645
"Virginia Chadwick Reef (18-016)",146.83854675,-18.00399208,6858599.189,0.286742478609085,0.0231874212622643,0.844748616218567
"Reg Ward Reef (18-017)",146.7850647,-18.03201485,3141819.953,0.00796825396825397,0.00793650793650794,0.016
"Otter Reef (18-018)",146.55886841,-18.05222702,151479148.1,0.0327456652657242,0.00253807106598985,0.183333333333333
"Undine Reef (West) (16-020a)",145.68716431,-16.12334633,34946657.95,0.0549442967969765,0,0.333333333333333
"Undine Reef (East) (16-020b)",145.77542114,-16.11724091,19062893.01,0.0131628787878788,0,0.075
"U/N Reef (16-022a)",145.64532471,-16.17426491,245442.2734,0.20094795525074,0.0262666866183281,4.94042539596558
"U/N Reef (16-022b)",145.63711548,-16.18397331,208949.9504,0.241036742925644,0.0313149429857731,4.95455980300903
"Rudder Reef (16-023)",145.69342041,-16.19220161,48878669.85,0.20750952475319,0,1.70434782608696
"Chinaman Reef (16-024)",145.79154968,-16.21309662,7354203.597,0.153232042313364,0,1.88
"Moore Reef (16-071)",146.21296692,-16.87431526,43003292.95,0.0250811517595743,0,0.233333333333333
"North West Reef (16-072)",146.38887024,-16.87688828,10815173.63,0.201381653547287,0.0246335044503212,5.53151082992554
"Elford Reef (16-073)",146.24856567,-16.9116478,39652741.47,0.0183637694170763,0,0.142857142857143
"Briggs Reef (16-074)",146.20672607,-16.93803215,1206495.97,0.0072463768115942,0,0.0434782608695652
"Channel Reef (16-075)",146.44483948,-16.94465446,13217203.79,0.105332776904106,0.0182182881981134,0.155953735113144
"U/N Reef (16-076)",146.48439026,-16.96920013,711489.5604,0.105636760592461,0.0175315272063017,0.101071186363697
"McCulloch Reef (No 1) (17-016a)",146.44169617,-17.28788376,26236407.7,0.134601776880209,0,1.32743362831858
"McCulloch Reef (No 2) (17-016b)",146.46572876,-17.27497292,54176.07347,0.248399183154106,0.0886475145816803,5.03020191192627
"Gibson Reef (17-017)",146.35955811,-17.30199242,46196046.21,0.0617560347746271,0,0.318181818181818
"Howie Reef (17-018a)",146.38508606,-17.39389038,86424955.66,0.0636782972733737,0.0203735144312394,0.247311827956989
"Barnett Patches (18-019)",146.85308838,-18.06010437,48177595.93,0.00389264727563924,0.00216645444255801,0.0122699386503067
"Duncan Reef (18-020)",146.78665161,-18.08373451,22326183.47,0.00274725274725275,0,0.010989010989011
"U/N Reef (18-021)",146.74819946,-18.1065979,1769445.975,0.968017816543579,0.0237022787332535,6.63664245605469
"U/N Reef (18-022)",NaN,NaN,NaN,1.04731380939484,0.143191426992416,8.10916423797607
"Opal Reef (16-025)",145.8896637,-16.22089005,28536925.1,0.0896895579369255,0,2
"Tongue Reef (16-026)",145.79255676,-16.3209343,260078755,0.0245615304342408,0.00259856958955276,0.149484536082474
"U/N Reef (16-027)",145.76490784,-16.35203362,5450558.451,0.0125,0,0.1
"Low Islands Reef (16-028)",145.56443787,-16.38615227,2343205.016,0.013172470836542,0,0.206896551724138
"U/N Reef (16-077)",146.44882202,-16.97599411,7107603.989,0.118631221354008,0.0191366299986839,0.174089074134827
"U/N Reef (16-078)",146.48483276,-16.98526192,664362.9755,0.111359462141991,0.0147081036120653,0.179671049118042
"Outer Shoal (16-079)",146.51507568,-16.99359322,2376374.185,0.107304699718952,0.0118535375222564,0.351376861333847
"Korea Reef (16-080)",145.55314636,-16.55483627,2089369.341,0.167390927672386,0.0209884271025658,0.819783627986908
"Yule Reef (16-081)",145.53016663,-16.56002045,111318.2606,0.18166147172451,0.043219942599535,0.772463083267212
"Garioch Reef (16-082)",145.5319519,-16.59369659,204872.2482,0.174771040678024,0.0283442251384258,0.789051949977875
"U/N Reef (16-083)",145.47216797,-16.08251381,48191.94098,0.201118513941765,0.0833385214209557,0.650603413581848
"U/N Reef (16-084)",145.47041321,-16.08415604,11632.81064,0.205904945731163,0.0853914096951485,0.650603413581848
"Arthur Patches (17-018b)",146.33929443,-17.38754654,4194948.619,0.125281274318695,0.0208902955055237,0.721830785274506
"U/N Reef (17-020a)",146.47888184,-17.44583511,522381.2388,0.293228209018707,0.0204406175762415,5.42010164260864
"U/N Reef (17-020b)",146.46034241,-17.42903519,126006.9144,0.31332066655159,0.0432666279375553,5.59200286865234
"U/N Reef (17-021a)",146.45480347,-17.45402145,406788.1644,0.349838107824326,0.0247015226632357,5.36202430725098
"U/N Reef (17-021b)",146.46295166,-17.44804764,18030.84756,0.366754144430161,0.0888668447732925,5.336106300354
"Cayley Reef (17-023)",146.45716858,-17.47678375,9261997.47,0.445719808340073,0.0731848403811455,7.06337928771973
"U/N Reef (18-023)",146.96673584,-18.13350868,4305295.033,9.87321667018062,0,85.8333333333333
"Britomart Reef (18-024)",146.72647095,-18.22864151,142659571.1,1.26194248525437,0.000834724540901503,9.83703703703704
"U/N Reef (18-025)",146.89807129,-18.26096916,4787176.638,0.0586896551724138,0,0.19
"Batt Reef (16-029)",145.76745605,-16.41407585,140901620.4,0.0653704500757484,0.0137629645150186,0.231707317073171
"Norman Reef (16-030)",145.99674988,-16.42810822,5284001.446,0.00451388888888889,0,0.0625
"Satellite Reef (16-031)",145.68730164,-16.44052315,894445.4325,0.196024671196938,0.0168316606432199,5.40540266036987
"Saxon Reef (16-032)",145.99028015,-16.46511841,2869354.33,0.00128369704749679,0,0.024390243902439
"Linden Bank (16-033)",146.00245667,-16.30648041,3396171.258,0.119217999279499,0.0191840007901192,0.00989484786987305
"Spur Reef (16-034)",146.0460968,-16.40460777,2419680.405,0.2909334897995,0.0165889896452427,5.67294120788574
"U/N Reef (16-085)",145.46887207,-16.08757019,116503.7,0.206592828035355,0.0853914096951485,0.650603413581848
"U/N Reef (16-086)",145.45835876,-16.20626259,120568.434,0.169419452548027,0.048290204256773,0.466986477375031
"U/N Reef (16-087)",145.47631836,-16.24609375,1155455.924,0.143078878521919,0.0188463479280472,0.585657298564911
"U/N Reef (16-088)",145.42318726,-16.35323715,251357.1669,0.268782258033752,0.0320550352334976,5.32600212097168
"Peart Reef (17-024)",146.39112854,-17.48226547,16621028.28,0.257539192833311,0,3.24786324786325
"U/N Reef (17-025)",146.49345398,-17.10015869,10255777.81,0.120987944304943,0.0186260174959898,0.518885314464569
"U/N Reef (17-026)",146.57058716,-17.1390152,909911.1166,0.128238052129745,0.0156936272978783,0.51620477437973
"Raaf Shoals (17-027)",146.54182434,-17.19096756,9347105.357,0.111880674958229,0.0181416366249323,0.213996320962906
"Publican Shoals (North) (17-028)",146.5458374,-17.26599693,1041636.438,0.266090273857117,0.0184609051793814,5.12355661392212
"Mustard Patches (North) (17-029a)",146.60868835,-17.26187134,2065357.434,0.286102771759033,0.0163999646902084,5.17196846008301
"Mustard Patches (South) (17-029b)",146.6104126,-17.28635788,2193284.235,0.22768147289753,0.0174536108970642,5.11113214492798
"Walker Reef (18-026)",146.74464417,-18.32501411,27887488.96,0.790730250337782,0.0328947368421053,4.24137931034483
"Trunk Reef (18-027)",146.83181763,-18.35411644,121503180.5,0.784533624983468,0.0284237726098191,4.56976744186047
"U/N Reef (18-028)",146.76261902,-18.38663483,1644916.576,0.678546547889709,0.0586195439100266,4.92587184906006
"Bramble Reef (18-029)",146.7061615,-18.4081955,62941234.48,0.324300113522196,0,2.0887573964497
"Kelso Reef (18-030)",146.99006653,-18.43645859,12846085.25,0.335446246644709,0.00763358778625954,2.43859649122807
"Little Kelso Reef (18-031)",146.99305725,-18.46914101,4695704.891,0.392529205719433,0,4.36666666666667
"Onyx Reef (16-035)",146.06616211,-16.43915176,865407.364,0.0876070335507393,0.021149443462491,0.024507412686944
"Nicholas Reef (16-036)",146.10127258,-16.49350739,1424038.811,0.158232420682907,0.048314169049263,5.57977962493896
"Wentworth Reef (16-037)",145.5234375,-16.51718712,1048943.957,0.16729100048542,0.0191303081810474,0.811886787414551
"Egmont Reef (16-038)",145.5365448,-16.5225029,106729.9844,0.183786690235138,0.0466279871761799,0.746113777160645
"Alexandra Reefs (No 1) (16-039a)",145.49737549,-16.53168678,5380257.316,0.137461096048355,0.018977390602231,0.746434032917023
"Alexandra Reefs (No 2) (16-039b)",145.50724792,-16.55913925,4116727.323,1.16718029975891,0.0429875701665878,4.01184988021851
"Pixie Reef (16-040)",145.86245728,-16.54697227,608856.8263,0.030187074829932,0,0.208333333333333
"Jorgensen Patch (16-041)",145.95326233,-16.543293,556578.7865,0.247532457113266,0.0537107884883881,5.84100914001465
"U/N Reef (16-089)",145.53175354,-16.60761452,177950.3334,0.182001158595085,0.0359305739402771,0.700854957103729
"U/N Reef (16-090)",145.53900146,-16.61586761,22713.67341,0.17893935739994,0.0447997227311134,0.77498859167099
"U/N Reef (16-091)",145.58450317,-16.68771362,24493.78947,0.120871998369694,0.0519454590976238,0.442858189344406
"U/N Reef (16-092)",145.60694885,-16.6950264,256783.4445,0.117905989289284,0.0151937762275338,0.523440062999725
"U/N Reef (16-093)",145.6289978,-16.7054882,29559.01029,0.119085378944874,0.0320975854992867,0.433701187372208
"U/N Reef (16-094)",145.69358826,-16.77615166,8895.177427,0.0998978763818741,0.0400219559669495,0.44194307923317
"U/N Reef (16-095)",145.91546631,-16.86530304,571.7045376,0.136629655957222,0.0437914729118347,0.421595424413681
"Publican Shoals (South) (17-030)",146.54396057,-17.3102417,2281620.537,0.236969605088234,0.0203019771724939,5.30449962615967
"U/N Reef (17-031)",146.53456116,-17.3541832,2441476.872,0.228891775012016,0.0235304571688175,5.69703817367554
"Wardle Reef (17-032)",146.55096436,-17.42048264,12201072.07,0.0234176985108353,0,0.224137931034483
"U/N Reef (17-033)",146.50921631,-17.44282341,218578.5435,0.31172651052475,0.0382187739014626,5.31485271453857
"Feather Reef (17-034)",146.37722778,-17.5328598,17677142.54,0.256264555962224,0,5.32608695652174
"Nathan Reef (17-035)",146.51774597,-17.52473259,45877589.09,0.111624892460799,0.00304878048780488,0.89873417721519
"U/N Reef (15-059b)",145.36730957,-15.77482986,485902.7044,0.174947470426559,0.0217829942703247,0.673506736755371
"U/N Reef (15-059c)",145.36042786,-15.78462887,221511.9741,0.18226070702076,0.0308216959238052,0.655324578285217
